tweet_id,favorite_count,retweet_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating,stage,Date,Year,Month,Day_of_Week,Time,Hour
818588835076603904,0,7126,Norwegian_Elkhound,0.372202,True,Chesapeake_Bay_Retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True,1.1,pupper,2017-01-09,2017,January,Monday,22:42:41,22
818536468981415936,12127,2873,Swing,0.999403,False,Welsh_Springer_Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False,1.1,Unidentified,2017-01-09,2017,January,Monday,19:14:36,19
818259473185828864,12197,2621,Miniature_Schnauzer,0.367368,True,Toy_Poodle,0.112479,True,Standard_Schnauzer,0.095434,True,1.2,Unidentified,2017-01-09,2017,January,Monday,00:53:55,0
818145370475810820,13671,3014,Golden_Retriever,0.621931,True,Labrador_Retriever,0.364997,True,Redbone,0.00397148,True,1.1,Unidentified,2017-01-08,2017,January,Sunday,17:20:31,17
817827839487737858,57622,31314,Cocker_Spaniel,0.387608,True,Golden_Retriever,0.264844,True,Pekinese,0.122123,True,1.3,Unidentified,2017-01-07,2017,January,Saturday,20:18:46,20
817777686764523521,11901,3084,Curly-Coated_Retriever,0.733256,True,Flat-Coated_Retriever,0.214145,True,Irish_Water_Spaniel,0.029769,True,1.3,doggopupper,2017-01-07,2017,January,Saturday,16:59:28,16
817536400337801217,13105,3505,Pug,0.971358,True,French_Bulldog,0.0285185,True,Boston_Bull,8.596979999999999e-05,True,1.2,Unidentified,2017-01-07,2017,January,Saturday,01:00:41,1
817423860136083457,38260,17504,Ice_Bear,0.3362,False,Samoyed,0.201358,True,Eskimo_Dog,0.186789,True,1.3,Unidentified,2017-01-06,2017,January,Friday,17:33:29,17
817415592588222464,6267,1131,Doberman,0.806163,True,Black-And-Tan_Coonhound,0.0973859,True,Miniature_Pinscher,0.0859928,True,1.1,Unidentified,2017-01-06,2017,January,Friday,17:00:38,17
817181837579653120,0,9907,Tibetan_Mastiff,0.506312,True,Tibetan_Terrier,0.29569,True,Otterhound,0.0362507,True,1.3,pupper,2017-01-06,2017,January,Friday,01:31:47,1
817171292965273600,9690,2326,Golden_Retriever,0.295483,True,Irish_Setter,0.144431,True,Chesapeake_Bay_Retriever,0.07787899999999999,True,1.3,Unidentified,2017-01-06,2017,January,Friday,00:49:53,0
817120970343411712,13367,3011,Saluki,0.568809,True,Afghan_Hound,0.229352,True,Golden_Retriever,0.15713,True,1.3,Unidentified,2017-01-05,2017,January,Thursday,21:29:55,21
817056546584727552,9517,1927,Kelpie,0.8644149999999999,True,French_Bulldog,0.0974556,True,German_Shepherd,0.00852587,True,1.1,Unidentified,2017-01-05,2017,January,Thursday,17:13:55,17
816829038950027264,0,5496,Dishwasher,0.700466,False,Golden_Retriever,0.245773,True,Chow,0.0390117,True,1.2,puppo,2017-01-05,2017,January,Thursday,02:09:53,2
816816676327063552,11071,2361,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian_Husky,0.077875,True,1.2,Unidentified,2017-01-05,2017,January,Thursday,01:20:46,1
816697700272001025,10905,2545,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_Dog,0.047607800000000006,True,1.2,Unidentified,2017-01-04,2017,January,Wednesday,17:27:59,17
816450570814898180,33961,9366,Web_Site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False,1.3,Unidentified,2017-01-04,2017,January,Wednesday,01:05:59,1
816336735214911488,9564,2269,Labrador_Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden_Retriever,0.0119342,True,1.1,Unidentified,2017-01-03,2017,January,Tuesday,17:33:39,17
816091915477250048,9927,2500,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,1.2,Unidentified,2017-01-03,2017,January,Tuesday,01:20:49,1
816014286006976512,0,6154,English_Setter,0.677408,True,Border_Collie,0.052724,True,Cocker_Spaniel,0.0485719,True,1.1,Unidentified,2017-01-02,2017,January,Monday,20:12:21,20
815990720817401858,5545,1207,Chihuahua,0.428756,True,Miniature_Pinscher,0.103912,True,Staffordshire_Bullterrier,0.0889587,True,1.1,Unidentified,2017-01-02,2017,January,Monday,18:38:42,18
815966073409433600,25057,9907,Tibetan_Mastiff,0.506312,True,Tibetan_Terrier,0.29569,True,Otterhound,0.0362507,True,1.3,pupper,2017-01-02,2017,January,Monday,17:00:46,17
815736392542261248,10937,2625,Border_Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True,1.1,Unidentified,2017-01-02,2017,January,Monday,01:48:06,1
815639385530101762,9161,1918,German_Shepherd,0.8179529999999999,True,Norwegian_Elkhound,0.140007,True,Malinois,0.0248209,True,1.2,Unidentified,2017-01-01,2017,January,Sunday,19:22:38,19
815390420867969024,11467,4407,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper_Towel,0.0461474,False,1.3,Unidentified,2017-01-01,2017,January,Sunday,02:53:20,2
814986499976527872,8485,1505,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American_Staffordshire_Terrier,3.42436e-05,True,1.1,pupper,2016-12-31,2016,December,Saturday,00:08:17,0
814638523311648768,12511,3130,Golden_Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker_Spaniel,0.035439599999999995,True,1.2,Unidentified,2016-12-30,2016,December,Friday,01:05:33,1
814530161257443328,9629,2156,Miniature_Poodle,0.626913,True,Toy_Poodle,0.26558200000000004,True,Soft-Coated_Wheaten_Terrier,0.0416142,True,1.2,Unidentified,2016-12-29,2016,December,Thursday,17:54:58,17
814153002265309185,32000,10080,Golden_Retriever,0.490068,True,Labrador_Retriever,0.291956,True,Chow,0.07247469999999999,True,1.2,Unidentified,2016-12-28,2016,December,Wednesday,16:56:16,16
813944609378369540,0,3732,Labrador_Retriever,0.427742,True,Great_Dane,0.190503,True,Curly-Coated_Retriever,0.146427,True,1.1,Unidentified,2016-12-28,2016,December,Wednesday,03:08:11,3
813910438903693312,10342,2194,Siberian_Husky,0.6993550000000001,True,Eskimo_Dog,0.256433,True,Norwegian_Elkhound,0.0131888,True,1.1,doggo,2016-12-28,2016,December,Wednesday,00:52:25,0
813812741911748608,40402,16267,French_Bulldog,0.709146,True,Boston_Bull,0.247621,True,Boxer,0.0188551,True,1.4,Unidentified,2016-12-27,2016,December,Tuesday,18:24:12,18
813800681631023104,9300,2060,Malamute,0.501159,True,Siberian_Husky,0.228792,True,Eskimo_Dog,0.200388,True,1.2,Unidentified,2016-12-27,2016,December,Tuesday,17:36:16,17
813217897535406080,20783,8476,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_White_Terrier,0.0356671,True,1.3,Unidentified,2016-12-26,2016,December,Monday,03:00:30,3
813202720496779264,10192,2090,Cocker_Spaniel,0.701852,True,Golden_Retriever,0.120345,True,Labrador_Retriever,0.0363202,True,1.1,doggo,2016-12-26,2016,December,Monday,02:00:11,2
813187593374461952,22085,5096,Golden_Retriever,0.888181,True,Labrador_Retriever,0.0423119,True,Saluki,0.00970173,True,1.3,Unidentified,2016-12-26,2016,December,Monday,01:00:05,1
813172488309972993,10384,2236,Doormat,0.954844,False,Golden_Retriever,0.0261931,True,Cocker_Spaniel,0.00438598,True,1.2,Unidentified,2016-12-26,2016,December,Monday,00:00:03,0
813157409116065792,8588,2557,Siamese_Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,1.2,Unidentified,2016-12-25,2016,December,Sunday,23:00:08,23
813142292504645637,9361,2728,Beagle,0.848735,True,Ibizan_Hound,0.0446025,True,Italian_Greyhound,0.0186108,True,1.3,Unidentified,2016-12-25,2016,December,Sunday,22:00:04,22
813127251579564032,13242,3652,Norwegian_Elkhound,0.432416,True,Whippet,0.374223,True,Siberian_Husky,0.032462599999999994,True,1.1,doggo,2016-12-25,2016,December,Sunday,21:00:18,21
813112105746448384,11515,3225,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True,1.2,Unidentified,2016-12-25,2016,December,Sunday,20:00:07,20
813096984823349248,11694,4207,Great_Dane,0.128056,True,Boston_Bull,0.117003,True,Kelpie,0.08696430000000001,True,1.1,doggo,2016-12-25,2016,December,Sunday,19:00:02,19
813081950185472002,10989,3220,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature_Pinscher,0.0230041,True,1.1,Unidentified,2016-12-25,2016,December,Sunday,18:00:17,18
813066809284972545,8865,2276,Toy_Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True,1.2,Unidentified,2016-12-25,2016,December,Sunday,17:00:08,17
813051746834595840,23337,8503,Golden_Retriever,0.914804,True,Labrador_Retriever,0.08355,True,Kuvasz,0.000453224,True,1.3,Unidentified,2016-12-25,2016,December,Sunday,16:00:16,16
812781120811126785,8380,2191,Bull_Mastiff,0.989316,True,Boxer,0.00704296,True,French_Bulldog,0.00173961,True,1.0,Unidentified,2016-12-24,2016,December,Saturday,22:04:54,22
812709060537683968,7373,1665,Irish_Setter,0.326873,True,Golden_Retriever,0.18261,True,Leonberg,0.156912,True,1.2,Unidentified,2016-12-24,2016,December,Saturday,17:18:34,17
812503143955202048,6787,1424,Loupe,0.546856,False,Web_Site,0.345298,False,Bubble,0.0105279,False,1.3,Unidentified,2016-12-24,2016,December,Saturday,03:40:19,3
812466873996607488,8900,2231,Bath_Towel,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True,1.2,Unidentified,2016-12-24,2016,December,Saturday,01:16:12,1
812372279581671427,15224,4252,Golden_Retriever,0.7848729999999999,True,Cocker_Spaniel,0.08778810000000001,True,Labrador_Retriever,0.0832747,True,1.3,Unidentified,2016-12-23,2016,December,Friday,19:00:19,19
811985624773361665,8102,1647,Staffordshire_Bullterrier,0.6105729999999999,True,French_Bulldog,0.159935,True,Doormat,0.0586721,False,1.1,Unidentified,2016-12-22,2016,December,Thursday,17:23:53,17
811744202451197953,8429,1884,Pekinese,0.386082,True,Labrador_Retriever,0.202862,True,Golden_Retriever,0.170487,True,1.3,Unidentified,2016-12-22,2016,December,Thursday,01:24:33,1
811627233043480576,14265,3650,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired_Fox_Terrier,0.046349199999999986,True,1.0,Unidentified,2016-12-21,2016,December,Wednesday,17:39:46,17
811386762094317568,23302,7444,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True,1.1,pupper,2016-12-21,2016,December,Wednesday,01:44:13,1
810896069567610880,10093,2090,Flat-Coated_Retriever,0.8208040000000001,True,Labrador_Retriever,0.08231820000000001,True,Curly-Coated_Retriever,0.0674605,True,1.1,Unidentified,2016-12-19,2016,December,Monday,17:14:23,17
810657578271330305,12192,3057,Malamute,0.753521,True,Siberian_Husky,0.166151,True,Eskimo_Dog,0.0698108,True,1.1,Unidentified,2016-12-19,2016,December,Monday,01:26:42,1
810284430598270976,39640,13369,Malamute,0.620768,True,Eskimo_Dog,0.158395,True,Tibetan_Mastiff,0.028961700000000007,True,1.3,Unidentified,2016-12-18,2016,December,Sunday,00:43:57,0
810254108431155201,16380,3901,Staffordshire_Bullterrier,0.292556,True,American_Staffordshire_Terrier,0.261233,True,Border_Terrier,0.0623754,True,1.2,Unidentified,2016-12-17,2016,December,Saturday,22:43:27,22
809920764300447744,17250,4521,Norwich_Terrier,0.397163,True,Toy_Poodle,0.27454,True,Miniature_Poodle,0.134667,True,1.0,Unidentified,2016-12-17,2016,December,Saturday,00:38:52,0
809808892968534016,0,5711,Labrador_Retriever,0.8616510000000001,True,Golden_Retriever,0.0444618,True,Staffordshire_Bullterrier,0.016496700000000003,True,1.2,Unidentified,2016-12-16,2016,December,Friday,17:14:20,17
809448704142938112,7727,1696,Greater_Swiss_Mountain_Dog,0.375415,True,Cardigan,0.13431700000000002,True,English_Springer,0.0736971,True,1.2,Unidentified,2016-12-15,2016,December,Thursday,17:23:04,17
809220051211603969,22246,6554,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,1.2,Unidentified,2016-12-15,2016,December,Thursday,02:14:29,2
809084759137812480,14685,4046,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador_Retriever,0.011761,True,1.1,Unidentified,2016-12-14,2016,December,Wednesday,17:16:53,17
808838249661788160,11271,3536,Rottweiler,0.36953,True,Miniature_Pinscher,0.194867,True,Kelpie,0.160104,True,1.3,Unidentified,2016-12-14,2016,December,Wednesday,00:57:20,0
808733504066486276,8784,2509,Seat_Belt,0.779137,False,Toy_Poodle,0.0369271,True,Golden_Retriever,0.016972499999999998,True,1.2,pupper,2016-12-13,2016,December,Tuesday,18:01:07,18
808501579447930884,12595,3007,Airedale,0.4542390000000001,True,Cocker_Spaniel,0.219323,True,Irish_Terrier,0.093193,True,1.2,Unidentified,2016-12-13,2016,December,Tuesday,02:39:32,2
808134635716833280,0,6961,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_Setter,0.0413314,True,1.3,Unidentified,2016-12-12,2016,December,Monday,02:21:26,2
808106460588765185,9701,2525,Golden_Retriever,0.426183,True,Labrador_Retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,1.2,doggopupper,2016-12-12,2016,December,Monday,00:29:28,0
808001312164028416,14015,4098,Labrador_Retriever,0.730959,True,Staffordshire_Bullterrier,0.130726,True,American_Staffordshire_Terrier,0.028852600000000006,True,1.2,Unidentified,2016-12-11,2016,December,Sunday,17:31:39,17
807621403335917568,16236,4288,Golden_Retriever,0.873233,True,Cocker_Spaniel,0.0336933,True,Chow,0.0204084,True,1.4,pupper,2016-12-10,2016,December,Saturday,16:22:02,16
807106840509214720,107015,56625,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy_Terrier,0.0770081,True,1.3,Unidentified,2016-12-09,2016,December,Friday,06:17:20,6
807059379405148160,0,8521,Seat_Belt,0.474292,False,Golden_Retriever,0.17139300000000002,True,Labrador_Retriever,0.110592,True,1.2,Unidentified,2016-12-09,2016,December,Friday,03:08:45,3
807010152071229440,14514,4418,Golden_Retriever,0.610807,True,Irish_Setter,0.213642,True,Welsh_Springer_Spaniel,0.0318866,True,1.2,Unidentified,2016-12-08,2016,December,Thursday,23:53:08,23
806629075125202948,75639,37911,Arabian_Camel,0.366248,False,House_Finch,0.209852,False,Cocker_Spaniel,0.0464032,True,1.3,Unidentified,2016-12-07,2016,December,Wednesday,22:38:52,22
806542213899489280,11363,2752,Vizsla,0.938617,True,Brittany_Spaniel,0.0367389,True,Chesapeake_Bay_Retriever,0.00397149,True,1.1,Unidentified,2016-12-07,2016,December,Wednesday,16:53:43,16
806242860592926720,0,13616,Cardigan,0.593858,True,Shetland_Sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,1.2,Unidentified,2016-12-06,2016,December,Tuesday,21:04:11,21
806219024703037440,7145,1388,Chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_Dog,0.0212745,True,1.1,Unidentified,2016-12-06,2016,December,Tuesday,19:29:28,19
805958939288408065,0,6238,Irish_Setter,0.574557,True,Golden_Retriever,0.339251,True,Seat_Belt,0.0461082,False,1.0,Unidentified,2016-12-06,2016,December,Tuesday,02:15:59,2
805932879469572096,9178,2209,Norwegian_Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,1.2,Unidentified,2016-12-06,2016,December,Tuesday,00:32:26,0
805826884734976000,7335,2132,Siberian_Husky,0.248926,True,American_Staffordshire_Terrier,0.0983133,True,Eskimo_Dog,0.0801885,True,1.2,Unidentified,2016-12-05,2016,December,Monday,17:31:15,17
805520635690676224,6368,1905,Malinois,0.643147,True,German_Shepherd,0.186642,True,Border_Terrier,0.109345,True,1.3,Unidentified,2016-12-04,2016,December,Sunday,21:14:20,21
805487436403003392,9773,2929,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False,1.2,Unidentified,2016-12-04,2016,December,Sunday,19:02:24,19
805207613751304193,8680,1972,Pembroke,0.244705,True,Rhodesian_Ridgeback,0.180461,True,Cardigan,0.0946637,True,1.2,Unidentified,2016-12-04,2016,December,Sunday,00:30:29,0
804738756058218496,15326,4480,Tibetan_Mastiff,0.91579,True,German_Shepherd,0.0624797,True,Leonberg,0.00829749,True,1.2,Unidentified,2016-12-02,2016,December,Friday,17:27:25,17
804413760345620481,0,3712,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish_Setter,0.0774556,True,1.3,Unidentified,2016-12-01,2016,December,Thursday,19:56:00,19
804026241225523202,49774,18876,Web_Site,0.492709,False,Envelope,0.0505658,False,Guillotine,0.0152969,False,1.3,Unidentified,2016-11-30,2016,November,Wednesday,18:16:08,18
803773340896923648,11203,3220,Miniature_Pinscher,0.817066,True,Redbone,0.0597065,True,Irish_Terrier,0.0341952,True,1.2,puppo,2016-11-30,2016,November,Wednesday,01:31:12,1
803692223237865472,0,8689,Lakeland_Terrier,0.530104,True,Irish_Terrier,0.197314,True,Airedale,0.08251460000000001,True,1.3,Unidentified,2016-11-29,2016,November,Tuesday,20:08:52,20
803638050916102144,12270,4828,Labrador_Retriever,0.372776,True,Golden_Retriever,0.343666,True,Great_Pyrenees,0.0672423,True,1.3,pupper,2016-11-29,2016,November,Tuesday,16:33:36,16
803380650405482500,8601,2169,Bookcase,0.890601,False,Entertainment_Center,0.019287400000000003,False,File,0.00948954,False,1.2,Unidentified,2016-11-28,2016,November,Monday,23:30:47,23
803276597545603072,11207,2887,Pembroke,0.457086,True,Chow,0.30780100000000005,True,Golden_Retriever,0.0499882,True,1.1,Unidentified,2016-11-28,2016,November,Monday,16:37:19,16
802952499103731712,10085,2336,Chow,0.944032,True,Golden_Retriever,0.0172398,True,Pomeranian,0.0120848,True,1.2,Unidentified,2016-11-27,2016,November,Sunday,19:09:28,19
802624713319034886,0,3403,Cocker_Spaniel,0.253442,True,Golden_Retriever,0.16285,True,Otterhound,0.110921,True,1.2,Unidentified,2016-11-26,2016,November,Saturday,21:26:58,21
802572683846291456,9959,2926,Golden_Retriever,0.610171,True,Labrador_Retriever,0.173252,True,Cocker_Spaniel,0.163257,True,1.2,Unidentified,2016-11-26,2016,November,Saturday,18:00:13,18
802323869084381190,18124,6808,Home_Theater,0.765069,False,Television,0.203578,False,Entertainment_Center,0.0186435,False,1.3,Unidentified,2016-11-26,2016,November,Saturday,01:31:31,1
802265048156610565,7039,1573,Labrador_Retriever,0.8971620000000001,True,Beagle,0.016894799999999998,True,Rhodesian_Ridgeback,0.0120606,True,1.1,doggopupper,2016-11-25,2016,November,Friday,21:37:47,21
802247111496568832,0,5247,Chihuahua,0.721188,True,Toy_Terrier,0.112943,True,Kelpie,0.0533645,True,1.3,Unidentified,2016-11-25,2016,November,Friday,20:26:31,20
802239329049477120,10132,3040,Eskimo_Dog,0.482498,True,Siberian_Husky,0.335774,True,Malamute,0.134589,True,1.2,puppo,2016-11-25,2016,November,Friday,19:55:35,19
801958328846974976,8608,1992,Staffordshire_Bullterrier,0.327887,True,American_Staffordshire_Terrier,0.271916,True,Labrador_Retriever,0.247619,True,1.2,Unidentified,2016-11-25,2016,November,Friday,01:18:59,1
801538201127157760,9141,2391,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_Sheepdog,0.054229999999999993,True,1.2,Unidentified,2016-11-23,2016,November,Wednesday,21:29:33,21
801285448605831168,6802,960,Minivan,0.789376,False,Beach_Wagon,0.081125,False,Convertible,0.0645338,False,1.0,Unidentified,2016-11-23,2016,November,Wednesday,04:45:12,4
801167903437357056,27386,6961,Cocker_Spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_Setter,0.0413314,True,1.3,Unidentified,2016-11-22,2016,November,Tuesday,20:58:07,20
801115127852503040,8992,2429,Dalmatian,0.823356,True,English_Setter,0.0946019,True,Bluetick,0.0219534,True,1.2,doggopupper,2016-11-22,2016,November,Tuesday,17:28:25,17
800751577355128832,11701,3214,Cocker_Spaniel,0.771984,True,Miniature_Poodle,0.07665280000000001,True,Toy_Poodle,0.0396183,True,1.2,Unidentified,2016-11-21,2016,November,Monday,17:23:47,17
800513324630806528,14685,3495,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,1.1,Unidentified,2016-11-21,2016,November,Monday,01:37:04,1
800459316964663297,10538,2489,Teddy,0.31192800000000004,False,Ice_Bear,0.184657,False,Christmas_Stocking,0.173229,False,1.2,pupper,2016-11-20,2016,November,Sunday,22:02:27,22
800443802682937345,0,5068,Mousetrap,0.777468,False,Black_Widow,0.0939402,False,Paddlewheel,0.0174919,False,1.1,pupper,2016-11-20,2016,November,Sunday,21:00:48,21
800388270626521089,12456,3265,Golden_Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True,1.2,floofer,2016-11-20,2016,November,Sunday,17:20:08,17
800141422401830912,17092,2980,Golden_Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_Retriever,0.0229773,True,1.3,Unidentified,2016-11-20,2016,November,Sunday,00:59:15,0
800018252395122689,31768,15351,Vacuum,0.289485,False,Punching_Bag,0.243297,False,Barbell,0.14363,False,1.1,doggo,2016-11-19,2016,November,Saturday,16:49:49,16
799774291445383169,0,5488,Chow,0.316565,True,Golden_Retriever,0.241929,True,Pomeranian,0.157524,True,1.3,Unidentified,2016-11-19,2016,November,Saturday,00:40:24,0
799757965289017345,9390,2506,Border_Collie,0.442534,True,Collie,0.288684,True,Shetland_Sheepdog,0.196399,True,1.3,doggo,2016-11-18,2016,November,Friday,23:35:32,23
799422933579902976,8965,2213,Miniature_Pinscher,0.58363,True,Redbone,0.276095,True,Toy_Terrier,0.0185501,True,1.2,Unidentified,2016-11-18,2016,November,Friday,01:24:14,1
799297110730567681,11065,3227,Malamute,0.985028,True,Siberian_Husky,0.00583442,True,Eskimo_Dog,0.00544281,True,1.1,Unidentified,2016-11-17,2016,November,Thursday,17:04:16,17
799063482566066176,9058,2863,Norfolk_Terrier,0.334436,True,Norwich_Terrier,0.231573,True,Australian_Terrier,0.21420300000000006,True,1.1,Unidentified,2016-11-17,2016,November,Thursday,01:35:54,1
798933969379225600,14712,5203,Siberian_Husky,0.703224,True,Eskimo_Dog,0.22935100000000005,True,Malamute,0.0443508,True,1.2,Unidentified,2016-11-16,2016,November,Wednesday,17:01:16,17
798925684722855936,8246,1663,West_Highland_White_Terrier,0.539463,True,Cairn,0.184897,True,Norfolk_Terrier,0.163024,True,1.1,Unidentified,2016-11-16,2016,November,Wednesday,16:28:21,16
798697898615730177,0,7602,Labrador_Retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True,1.0,Unidentified,2016-11-16,2016,November,Wednesday,01:23:12,1
798694562394996736,0,5812,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,Basenji,0.08446569999999999,True,1.2,Unidentified,2016-11-16,2016,November,Wednesday,01:09:57,1
798673117451325440,0,6485,Dough,0.806757,False,Bakery,0.0279066,False,French_Loaf,0.0181889,False,1.3,Unidentified,2016-11-15,2016,November,Tuesday,23:44:44,23
798665375516884993,0,4519,Chow,0.243529,True,Hamster,0.22715,False,Pomeranian,0.0560567,True,1.0,Unidentified,2016-11-15,2016,November,Tuesday,23:13:58,23
798644042770751489,0,2153,English_Springer,0.403698,True,Brittany_Spaniel,0.347609,True,Welsh_Springer_Spaniel,0.137186,True,1.0,Unidentified,2016-11-15,2016,November,Tuesday,21:49:12,21
798628517273620480,0,2272,Beagle,0.636169,True,Labrador_Retriever,0.119256,True,Golden_Retriever,0.08254919999999999,True,1.2,Unidentified,2016-11-15,2016,November,Tuesday,20:47:30,20
798340744599797760,0,3924,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True,1.1,Unidentified,2016-11-15,2016,November,Tuesday,01:44:00,1
798209839306514432,11548,2954,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,1.3,Unidentified,2016-11-14,2016,November,Monday,17:03:50,17
797971864723324932,13018,3652,American_Staffordshire_Terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_Bullterrier,0.0727991,True,1.2,pupper,2016-11-14,2016,November,Monday,01:18:12,1
797545162159308800,16198,5656,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,Papillon,0.00973566,True,1.2,Unidentified,2016-11-12,2016,November,Saturday,21:02:38,21
797236660651966464,22328,7726,Collie,0.767005,True,Border_Collie,0.100844,True,Kelpie,0.0483681,True,1.2,Unidentified,2016-11-12,2016,November,Saturday,00:36:46,0
796865951799083009,8564,2198,Cardigan,0.8391290000000001,True,Boston_Bull,0.0806985,True,Pembroke,0.034505,True,1.2,Unidentified,2016-11-11,2016,November,Friday,00:03:42,0
796759840936919040,13256,3562,American_Staffordshire_Terrier,0.463996,True,Staffordshire_Bullterrier,0.155566,True,Weimaraner,0.137587,True,1.1,Unidentified,2016-11-10,2016,November,Thursday,17:02:03,17
796484825502875648,8472,2042,Cocker_Spaniel,0.116924,True,Seat_Belt,0.107511,False,Australian_Terrier,0.0998434,True,1.2,doggo,2016-11-09,2016,November,Wednesday,22:49:15,22
796387464403357696,12334,4861,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_Cat,0.052423,False,1.2,Unidentified,2016-11-09,2016,November,Wednesday,16:22:22,16
796177847564038144,0,16628,Golden_Retriever,0.600276,True,Labrador_Retriever,0.140798,True,Seat_Belt,0.0873548,False,1.1,Unidentified,2016-11-09,2016,November,Wednesday,02:29:25,2
796149749086875649,36177,16628,Golden_Retriever,0.600276,True,Labrador_Retriever,0.140798,True,Seat_Belt,0.0873548,False,1.1,Unidentified,2016-11-09,2016,November,Wednesday,00:37:46,0
796116448414461957,10139,2813,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True,1.1,Unidentified,2016-11-08,2016,November,Tuesday,22:25:27,22
796080075804475393,9469,2703,Chow,0.973846,True,Tibetan_Mastiff,0.014109899999999996,True,Gibbon,0.00235832,False,1.2,Unidentified,2016-11-08,2016,November,Tuesday,20:00:55,20
796031486298386433,12071,4284,Golden_Retriever,0.893775,True,Labrador_Retriever,0.0701398,True,Doormat,0.00841853,False,1.3,Unidentified,2016-11-08,2016,November,Tuesday,16:47:50,16
795464331001561088,55683,27728,Golden_Retriever,0.193082,True,Chesapeake_Bay_Retriever,0.157927,True,Soft-Coated_Wheaten_Terrier,0.124684,True,1.3,doggo,2016-11-07,2016,November,Monday,03:14:10,3
795400264262053889,11270,3323,Golden_Retriever,0.925494,True,Labrador_Retriever,0.0592408,True,Tennis_Ball,0.00449534,False,1.2,Unidentified,2016-11-06,2016,November,Sunday,22:59:35,22
795076730285391872,18139,6288,Gas_Pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False,1.1,Unidentified,2016-11-06,2016,November,Sunday,01:33:58,1
794983741416415232,0,3942,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_Elkhound,0.151024,True,1.2,Unidentified,2016-11-05,2016,November,Saturday,19:24:28,19
794926597468000259,11492,2697,Teddy,0.569566,False,Bath_Towel,0.173745,False,Toy_Poodle,0.0376618,True,1.2,Unidentified,2016-11-05,2016,November,Saturday,15:37:24,15
794355576146903043,0,12014,Cocker_Spaniel,0.500509,True,Golden_Retriever,0.27273400000000003,True,Jigsaw_Puzzle,0.041475800000000014,False,1.2,Unidentified,2016-11-04,2016,November,Friday,01:48:22,1
794332329137291264,10686,3088,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,1.2,Unidentified,2016-11-04,2016,November,Friday,00:15:59,0
